"5664",22,"2009-12-16T16:43:01Z",40.77282455,-73.9522620333,67036
"4806",22,"2010-02-24T07:13:37Z",40.76001572,-73.96808856,427308
"4689",22,"2010-03-04T05:19:18Z",40.75,-73.997,174608
"3297",15,"2010-07-26T20:51:55Z",40.7481536865,-74.0077590942,39670
"5239",22,"2010-01-18T04:00:45Z",40.7708965,-73.8667338,331426
"4772",22,"2010-02-25T02:25:25Z",40.7297300667,-73.9930425667,299146
"4701",22,"2010-03-04T03:20:08Z",40.72237122,-73.99650418,236996
"5769",22,"2009-11-20T21:23:32Z",40.7581381833,-73.98717575,53709
"5100",22,"2010-02-12T22:01:19Z",40.7625929674,-73.9733612537,119779
"5561",22,"2009-12-24T16:27:30Z",40.76823395,-73.95315415,164621
"4977",22,"2010-02-13T23:19:44Z",40.72399181,-73.99606966,232142
"5724",22,"2009-12-08T18:19:59Z",40.7587125693,-73.9785754681,157129
"4239",22,"2010-08-19T23:24:19Z",40.748165393,-74.007330699,2062169
"5014",22,"2010-02-13T23:08:35Z",40.71918183,-74.00062912,365116
"5646",22,"2009-12-20T00:11:24Z",40.76801699,-73.98173063,197000
"4561",22,"2010-03-07T06:26:13Z",40.7128886904,-73.9675389842,348916
"5944",22,"2009-10-23T23:11:14Z",40.78226387,-73.94855344,18525
"4817",22,"2010-02-19T07:14:35Z",40.7589340167,-73.9684581667,12506
"5786",22,"2009-11-17T20:51:30Z",40.7230030099,-73.9890840986,83203
"4339",22,"2010-05-07T21:27:43Z",40.7377301171,-73.9865899086,13076
"5190",22,"2010-02-07T03:26:53Z",40.7544012667,-73.9880352,237126
"5029",22,"2010-02-13T22:53:45Z",40.7118758796,-74.0076751661,340572
"4800",22,"2010-02-24T07:15:24Z",40.76093912,-73.96869462,149490
"4687",22,"2010-03-05T14:21:08Z",40.760579923,-73.9582421183,560886
"4738",22,"2010-03-03T23:48:57Z",40.7407460153,-74.0045392513,67247
"5753",22,"2009-11-22T18:05:41Z",40.7689762,-73.9743161167,12183
"5691",22,"2009-12-16T00:51:15Z",40.7198839322,-73.9880812168,474205
"5754",22,"2009-11-22T18:05:31Z",40.7691371333,-73.9737582167,12185
"4865",22,"2010-02-18T15:02:56Z",40.7462743333,-73.9801742,298864
"3283",15,"2010-07-27T02:58:34Z",40.7556527867,-73.9857530594,54888
"5617",22,"2009-12-20T19:26:13Z",40.7699720667,-73.9541111667,101260
"5870",22,"2009-11-02T22:45:15Z",40.7238130167,-73.9965448833,73864
