"286",2,"2010-09-25T20:34:27Z",34.0171002376,-118.282734258,287578
"2004",2,"2010-08-28T20:04:41Z",33.95296347,-118.39766705,998011
"1823",2,"2010-09-02T02:20:10Z",34.0450277938,-118.2658803463,37272
"27339",124,"2010-02-14T06:48:57Z",34.0058203333,-118.4883901333,57864
"31618",133,"2010-08-09T19:24:28Z",33.8122683167,-117.9223747333,40615
"41634",170,"2010-09-20T01:12:29Z",33.6078578333,-117.9286433,1069629
"547",2,"2010-09-17T02:01:50Z",34.0327583333,-118.45270165,150456
"266",2,"2010-10-01T16:45:36Z",34.04523605,-118.26825845,1295851
"41447",169,"2010-09-27T06:40:04Z",33.8130281722,-117.9189394534,52314
"41926",170,"2010-07-27T03:56:03Z",33.633441183,-117.915433867,1509414
"2316",2,"2010-08-25T17:10:04Z",34.0288589167,-118.3912406167,341647
"791",2,"2010-09-11T18:47:02Z",34.1019084439,-118.2943332195,444220
"42395",170,"2010-03-02T02:47:58Z",33.8116813167,-117.9171339833,603739
"1074",2,"2010-09-06T00:34:42Z",34.19670809,-118.350648465,1436149
"41610",170,"2010-09-20T23:19:13Z",33.62334746,-117.94151347,814632
"913",2,"2010-09-08T02:12:38Z",34.0450277938,-118.2658803463,37272
"42590",170,"2009-12-21T21:09:35Z",34.0837499781,-118.273870647,213987
"41635",170,"2010-09-20T01:10:50Z",33.6084873667,-117.92792495,90456
"2321",2,"2010-08-25T17:04:15Z",34.032243967,-118.374279917,1381778
"41507",169,"2010-08-29T20:34:09Z",34.042234267,-118.240022417,2731872
"41491",169,"2010-09-12T16:26:26Z",33.7999372167,-117.9115115833,787207
"42589",170,"2009-12-21T21:09:48Z",34.0854538187,-118.275128603,46018
"1936",2,"2010-08-29T21:52:15Z",34.15395921,-118.3247841,1563331
"41976",170,"2010-07-10T23:01:27Z",33.78959895,-117.852899017,1421079
"4411",22,"2010-04-21T01:22:47Z",33.9435379571,-118.4071683884,10190
"576",2,"2010-09-15T18:38:45Z",34.0299661667,-118.4674145333,1440563
"42687",170,"2009-11-02T00:15:41Z",33.8085616642,-117.9211306572,13078
"2279",2,"2010-08-26T02:05:17Z",34.0511230333,-118.25485965,22182
"42264",170,"2010-04-12T04:28:59Z",33.8128338816,-117.9167452455,35626
"606",2,"2010-09-14T19:40:22Z",34.03878965,-118.46706285,908412
"42413",170,"2010-02-15T05:25:34Z",33.6157132114,-117.874308348,188664
"353",2,"2010-09-20T16:41:16Z",34.028038,-118.427612,275512
"856",2,"2010-09-10T02:44:10Z",34.027174511,-118.4548426736,617959
"42057",170,"2010-06-13T19:17:02Z",33.8065023658,-117.9191994667,99630
"20684",104,"2010-06-19T02:00:54Z",34.0432405333,-118.2635521833,14635
"660",2,"2010-09-13T16:38:31Z",34.0981680333,-118.3059713333,825906
"31869",135,"2010-08-10T18:44:58Z",33.8068790161,-117.9171583056,45697
"1809",2,"2010-09-02T14:52:34Z",34.1965023667,-118.3520002167,64148
"877",2,"2010-09-08T16:32:41Z",34.0263342408,-118.4277824023,508033
"42374",170,"2010-03-09T02:29:00Z",33.6889350333,-117.8962869667,220311
"41647",170,"2010-09-17T18:53:31Z",33.5685935167,-117.8307972333,719133
"17444",91,"2009-11-18T22:17:57Z",33.99216275,-118.47184385,111392
"42608",170,"2009-12-14T20:24:54Z",33.6831134167,-117.8131947333,209870
"730",2,"2010-09-12T18:31:16Z",34.0151232,-118.4956101167,132085
