0,34.0171002376,-118.282734258,6,[34.01329417710091,34.020906298099085,-118.28546115410659,-118.28000736189342],9.04,3.73,0.24,1.14
1,33.95296347,-118.39766705,3,[33.952897506642344,33.953029433357656,-118.40192033586617,-118.39341376413383],4.68,3.86,9.29,4.06
2,34.0450277938,-118.2658803463,8,[34.04325886779794,34.04679671980207,-118.27526433266809,-118.2564963599319],7.52,4.65,8.48,5.33
3,34.0058203333,-118.4883901333,2,[34.00179650820648,34.00984415839352,-118.49772925065055,-118.47905101594945],1.39,4.84,9.26,8.86
4,33.8122683167,-117.9223747333,0,[33.806103872581794,33.818432760818204,-117.93025476507783,-117.91449470152217],2.06,3.65,7.34,8.57
5,33.6078578333,-117.9286433,1,[33.59942523426495,33.616290432335056,-117.9315887036928,-117.92569789630721],2.98,1.70,7.35,1.21
6,34.0327583333,-118.45270165,0,[34.024667756460246,34.04084891013976,-118.46141718895247,-118.44398611104752],6.53,1.94,5.71,4.87
7,34.04523605,-118.26825845,9,[34.03558552423442,34.05488657576558,-118.27269787425311,-118.2638190257469],0.25,5.01,4.29,0.98
8,33.8130281722,-117.9189394534,8,[33.80713153473496,33.81892480966504,-117.92481783238928,-117.91306107441072],4.85,1.39,5.69,9.57
9,33.633441183,-117.915433867,5,[33.63161966107671,33.63526270492329,-117.91648450541207,-117.91438322858794],9.95,6.47,9.84,6.05
10,34.0288589167,-118.3912406167,8,[34.028700913129015,34.02901692027099,-118.40110495300627,-118.38137628039374],8.82,1.42,9.90,4.59
11,34.1019084439,-118.2943332195,3,[34.09734672248066,34.106470165319344,-118.30209334049033,-118.28657309850968],1.80,9.57,6.20,5.42
12,33.8116813167,-117.9171339833,5,[33.80508323468108,33.81827939871893,-117.92319557487151,-117.9110723917285],4.21,3.89,4.31,3.90
13,34.19670809,-118.350648465,6,[34.19572618538612,34.19768999461388,-118.35141064595787,-118.34988628404214],1.28,0.14,7.54,8.85
14,33.62334746,-117.94151347,4,[33.62078631806908,33.62590860193092,-117.9486498845256,-117.93437705547441],8.64,4.19,9.05,2.63
15,34.0450277938,-118.2658803463,8,[34.03697629387405,34.05307929372596,-118.27054008315676,-118.26122060944323],3.85,6.90,0.79,3.00
16,34.0837499781,-118.273870647,0,[34.074314652426615,34.09318530377339,-118.28244834781992,-118.26529294618007],1.13,1.15,8.43,3.61
17,33.6084873667,-117.92792495,5,[33.603398487032294,33.6135762463677,-117.9325945052431,-117.92325539475691],6.41,6.93,1.36,9.12
18,34.032243967,-118.374279917,3,[34.02717510896267,34.037312825037326,-118.38133812819032,-118.36722170580967],6.58,2.18,3.58,5.32
19,34.042234267,-118.240022417,8,[34.03577950656558,34.04868902743441,-118.24355937691347,-118.23648545708654],0.35,3.43,9.20,8.48
20,33.7999372167,-117.9115115833,6,[33.79243198152539,33.807442451874614,-117.92131867489954,-117.90170449170046],8.85,8.12,1.56,7.73
21,34.0854538187,-118.275128603,2,[34.07934775747534,34.09155987992467,-118.28013670527888,-118.27012050072112],6.56,0.87,9.41,6.36
22,34.15395921,-118.3247841,9,[34.14528948848505,34.162628931514945,-118.32994595920053,-118.31962224079948],5.47,4.17,4.15,4.52
23,33.78959895,-117.852899017,1,[33.78044324202338,33.798754657976616,-117.85449010451606,-117.85130792948394],1.10,2.30,8.46,2.58
24,33.9435379571,-118.4071683884,1,[33.939089589713454,33.94798632448654,-118.41229107437333,-118.40204570242666],1.90,5.24,2.32,0.18
25,34.0299661667,-118.4674145333,4,[34.024023668668356,34.03590866473164,-118.46747327218726,-118.46735579441274],8.26,7.10,8.82,4.81
26,33.8085616642,-117.9211306572,9,[33.80357744681897,33.81354588158103,-117.92878602145203,-117.91347529294796],4.57,2.57,5.02,8.48
27,34.0511230333,-118.25485965,2,[34.041972158501835,34.06027390809817,-118.26326241685257,-118.24645688314743],2.60,2.05,7.99,2.51
28,33.8128338816,-117.9167452455,1,[33.80669444377148,33.81897331942852,-117.91885871543853,-117.91463177556146],9.88,2.99,6.20,1.03
29,34.03878965,-118.46706285,6,[34.03540592391031,34.042173376089686,-118.47559550147047,-118.45853019852954],6.59,0.07,3.40,3.54
30,33.6157132114,-117.874308348,8,[33.612016682105256,33.61940974069474,-117.87955865510352,-117.86905804089648],3.51,5.59,3.77,1.92
31,34.028038,-118.427612,3,[34.0197617685217,34.03631423147831,-118.43691938054319,-118.4183046194568],6.20,6.29,5.25,8.37
32,34.027174511,-118.4548426736,5,[34.021324423031174,34.03302459896882,-118.46232906195664,-118.44735628524336],4.14,4.30,1.41,1.51
