40.77643424,-73.94772994,1,0,0,B
40.7805414319,-73.9668273926,1,1,0,A
40.7637298,-73.9762043833,1,2,0,D
40.813244815,-74.075964565,1,3,0,A
40.8135818706,-74.0744376183,1,4,0,B
40.7600054,-73.9745953,1,5,0,A
40.7755948941,-73.9534592443,1,6,0,C
40.742489936,-73.989906146,1,7,0,B
40.74150555,-73.9894854167,1,8,0,C
40.7419933667,-73.9894196833,1,9,0,B
40.7622031,-73.981978,1,10,0,B
40.7742753635,-73.9643948607,1,11,0,C
40.8118234333,-74.0738357,1,12,0,C
40.8135818706,-74.0744376183,1,13,0,B
40.76060479,-73.972697875,1,14,0,A
40.7745667735,-73.9481873048,1,15,0,D
40.7743872833,-73.9481801667,1,16,0,D
40.7759759982,-73.9469844605,1,17,0,A
40.7755219833,-73.9475438667,1,18,0,C
40.7760324276,-73.9468181133,1,19,0,A
40.7745128225,-73.948212631,1,20,0,D
40.77551025,-73.94430525,1,21,0,B
40.7754870882,-73.9475021016,1,22,0,B
40.77597995,-73.94741645,1,23,0,C
40.7763817848,-73.8727998734,1,24,0,B
40.7755219833,-73.9475438667,1,25,0,C
40.7760989972,-73.9467738413,1,26,0,B
40.7733631167,-73.9441252833,1,27,0,A
40.7625578,-73.9738289333,1,28,0,A
40.77551025,-73.94430525,1,29,0,D
40.7601249062,-73.9748313174,1,30,0,A
40.7381913832,-73.9892662105,1,31,0,B
40.73766475,-73.98830783,1,32,0,C
40.77597995,-73.94741645,1,33,0,D
40.77739179,-73.94671142,1,34,0,B
40.7425115937,-74.0060305595,1,35,0,B
40.7408072098,-74.0058821774,1,36,0,A
40.7377013544,-73.9879269128,1,37,0,D
40.7292995091,-74.0095818043,1,38,0,D
40.7292995091,-74.0095818043,1,39,0,C
40.85552185,-74.0640588667,1,40,0,C
40.7765203667,-73.9489791833,1,41,0,D
40.7752854027,-73.9514185018,1,42,0,D
40.7723356283,-73.9530086517,1,43,0,D
40.7768779667,-73.9630706833,1,44,0,B
40.7770134167,-73.9640417333,1,45,0,B
40.7775056333,-73.9639888,1,46,0,B
40.7773079788,-73.9638125896,1,47,0,D
40.7792090733,-73.9630508423,1,48,0,C
40.7778321852,-73.9616590368,1,49,0,A
40.7821295167,-73.9626428,1,50,0,B
40.73249775,-73.98577177,1,51,0,D
40.7331496016,-73.9863483275,1,52,0,B
40.7339672986,-73.9889001733,1,53,0,C
40.7353180833,-73.9912828,1,54,0,C
40.7353226667,-73.9908457667,1,55,0,A
40.7348441565,-73.9913481474,1,56,0,B
40.73634123,-73.99344289,1,57,0,B
40.73753145,-73.9967172167,1,58,0,D
40.73797249,-73.99814856,1,59,0,A
40.7385152026,-73.999738323,1,60,0,D
40.73972779,-74.00251346,1,61,0,D
40.76059412,-73.97371596,1,62,0,A
40.7648546667,-73.9978533333,1,63,0,A
40.7618181667,-74.0015785667,1,64,0,D
40.760423223,-74.0033483505,1,65,0,C
40.7608867614,-73.9995997772,1,66,0,A
40.7617715234,-74.0010717691,1,67,0,D
40.7626417249,-74.0091848373,1,68,0,C
40.76003535,-74.00302065,1,69,0,A
40.7595293001,-73.9730286598,1,70,0,D
40.7594642871,-73.9726424217,1,71,0,B
40.75976634,-73.97237497,1,72,0,D
40.75995808,-73.97246593,1,73,0,C
40.75976634,-73.97237497,1,74,0,A
40.7637793333,-73.97039365,1,75,0,B
40.7637196167,-73.9715732833,1,76,0,A
40.76397795,-73.97096645,1,77,0,D
40.7676453946,-73.9682087815,1,78,0,B
40.76470625,-73.9700352833,1,79,0,D
40.7594455667,-73.97222185,1,80,0,A
40.7377013544,-73.9879269128,1,81,0,A
40.7820868333,-73.9647245333,1,82,0,B
40.7798918883,-73.96066246,1,83,0,C
40.7806637833,-73.9613382333,1,84,0,D
40.7792090733,-73.9630508423,1,85,0,A
40.7407947889,-74.0077364445,1,86,0,A
40.7407947889,-74.0077364445,1,87,0,B
40.7407947889,-74.0077364445,1,88,0,B
40.7407947889,-74.0077364445,1,89,0,D
40.74090158,-74.00544345,1,90,0,B
40.74098128,-74.00544589,1,91,0,D
40.740534663,-74.005998373,1,92,0,A
40.72885234,-73.9962565899,1,93,0,B
40.72764505,-73.9910515833,1,94,0,B
40.7281627781,-73.9913149977,1,95,0,A
40.7292100755,-73.9844334126,1,96,0,A
40.7315515697,-73.9887356758,1,97,0,D
40.77739179,-73.94671142,1,98,0,D
40.7401142318,-73.9895931564,1,99,0,C
40.74024218,-73.99005997,1,100,0,D
40.7403744231,-73.9907614617,1,101,0,B
40.7401852966,-73.9905636326,1,102,0,C
40.7408029,-73.9898433,1,103,0,B
40.75976634,-73.97237497,1,104,0,D
40.740534663,-74.005998373,1,105,0,B
40.74101048,-74.00537818,1,106,0,A
40.7473494768,-74.0008061373,1,107,0,D
40.7377013544,-73.9879269128,1,108,0,B
40.75976634,-73.97237497,1,109,0,A
40.7595293001,-73.9730286598,1,110,0,D
40.75976634,-73.97237497,1,111,0,C
40.7741475,-73.9638233167,1,112,0,C
40.77551025,-73.94430525,1,113,0,A
40.78159612,-73.95326423,1,114,0,D
40.7829379852,-73.9527618885,1,115,0,D
40.75976634,-73.97237497,1,116,0,D
40.7643099833,-73.97450395,1,117,0,C
40.763486849,-73.9733719826,1,118,0,C
40.7645678797,-73.9744489786,1,119,0,C
40.7651195667,-73.9733140667,1,120,0,C
40.763608741,-73.9729428291,1,121,0,D
40.7638606505,-73.9729321003,1,122,0,A
40.7638931549,-73.9730715752,1,123,0,B
40.7648573319,-73.9734519073,1,124,0,C
40.76371805,-73.9735506833,1,125,0,A
40.7638606505,-73.9729321003,1,126,0,B
40.7653421667,-73.9724844333,1,127,0,C
40.7654858498,-73.9698690176,1,128,0,A
40.764518861,-73.9708614349,1,129,0,B
40.7655507511,-73.9699326139,1,130,0,D
40.7655507511,-73.9699326139,1,131,0,C
40.764303,-73.971626,1,132,0,A
40.7643707083,-73.9714713385,1,133,0,B
40.7643352667,-73.9720221667,1,134,0,B
40.7645530667,-73.9731506333,1,135,0,C
40.7668273,-73.9737433,1,136,0,C
40.7651127,-73.9704382333,1,137,0,B
40.7648573319,-73.9734519073,1,138,0,C
40.7665584596,-73.973865509,1,139,0,D
40.7645041,-73.9717427,1,140,0,D
40.7644944083,-73.9719591151,1,141,0,D
40.76474714,-73.9710983,1,142,0,D
40.7647188,-73.9730170333,1,143,0,C
40.76461986,-73.97173863,1,144,0,C
40.7648466333,-73.9711901167,1,145,0,C
40.7671794,-73.9719431167,1,146,0,A
40.7651195667,-73.9733140667,1,147,0,B
40.7668791,-73.9710970333,1,148,0,D
40.7685248659,-73.9706146717,1,149,0,D
40.7650240857,-73.9730467801,1,150,0,C
40.7648294055,-73.9724637535,1,151,0,C
40.7650633018,-73.9725995064,1,152,0,A
40.7658913,-73.97333855,1,153,0,C
40.7652051,-73.9727667833,1,154,0,B
40.7666414292,-73.9714365618,1,155,0,A
40.7653421667,-73.9724844333,1,156,0,A
40.73122429,-73.99722003,1,157,0,C
40.7213263374,-73.9969388541,1,158,0,B
40.7231018839,-73.9990675449,1,159,0,B
40.7653421667,-73.9724844333,1,160,0,A
40.7743799666,-73.963975552,1,161,0,B
40.7574039667,-73.9751863833,1,162,0,A
40.7561373833,-73.9755575333,1,163,0,C
40.7160415649,-73.997215271,1,164,0,B
40.7612686157,-73.9727249146,1,165,0,D
40.7614612531,-73.9726201178,1,166,0,A
40.7371770392,-73.9792712795,1,167,0,A
40.7842755167,-73.9683723333,1,168,0,C
40.7181686833,-74.0000050833,1,169,0,B
40.7175176323,-73.9993679523,1,170,0,D
40.7175928167,-73.9998793667,1,171,0,D
40.7070708167,-74.0119528667,1,172,0,B
40.7055659224,-74.0134307742,1,173,0,C
40.707112417,-74.003461533,1,174,0,C
40.705823135,-73.9966964722,1,175,0,D
40.7127603829,-74.0122747421,1,176,0,A
40.7114347982,-74.0121889114,1,177,0,C
40.7568799674,-73.9862251282,1,178,0,A
40.7560916486,-73.9902591705,1,179,0,A
40.7527147753,-73.9936387539,1,180,0,C
40.750613794,-73.993434906,1,181,0,A
40.7484436586,-73.9857316017,1,182,0,D
40.7443470301,-73.9830386639,1,183,0,B
40.7532308669,-73.982180357,1,184,0,D
40.7527919861,-73.9772558212,1,185,0,D
40.7581801333,-73.9788264667,1,186,0,D
40.7601773954,-73.9801606536,1,187,0,A
40.7589441805,-73.979036808,1,188,0,C
40.7587125693,-73.9785754681,1,189,0,B
40.7589319905,-73.9793640375,1,190,0,C
40.7586109851,-73.9784252644,1,191,0,D
40.758984814,-73.9792943001,1,192,0,A
40.7601773954,-73.9801606536,1,193,0,D
40.7638606505,-73.9729321003,1,194,0,C
40.7666414292,-73.9714365618,1,195,0,D
40.7685248659,-73.9706146717,1,196,0,B
40.7698736895,-73.9752173424,1,197,0,B
40.7805414319,-73.9668273926,1,198,0,B
40.76328875,-73.99999075,1,199,0,D
40.7609238,-73.9986447,1,200,0,A
40.76444065,-73.99992442,1,201,0,A
40.7644213487,-73.9993143082,1,202,0,C
40.6903445667,-74.0462207667,1,203,0,D
40.6897544833,-74.0433239833,1,204,0,D
40.6889498167,-74.04364585,1,205,0,A
40.689246,-74.044526,1,206,0,A
40.6891968241,-74.0445041656,1,207,0,A
40.7030797788,-74.0108184269,1,208,0,A
40.70459574,-74.00849682,1,209,0,D
40.7041457833,-74.0057189,1,210,0,C
40.705775117,-74.005878833,1,211,0,A
40.705882,-74.00271205,1,212,0,A
40.705882,-74.00271205,1,213,0,D
40.7054345333,-74.0006859,1,214,0,A
40.7054345333,-74.0006859,1,215,0,A
40.7249867033,-73.9813427505,1,216,0,A
40.72262388,-73.98017477,1,217,0,B
40.7230725833,-73.9796314333,1,218,0,C
40.7286679745,-73.9784950018,1,219,0,D
40.7250716083,-73.9775776863,1,220,0,C
40.7265285,-73.977541,1,221,0,A
40.7423799085,-73.9663982391,1,222,0,C
40.7028381881,-73.9894759655,1,223,0,B
40.7067340458,-73.9904308319,1,224,0,B
40.705823135,-73.9966964722,1,225,0,C
40.7423961659,-74.0075433254,1,226,0,B
40.7532033696,-74.0234008815,1,227,0,B
40.7535000818,-74.0261098095,1,228,0,C
40.7614309033,-74.0099143982,1,229,0,C
40.75859035,-74.0227115167,1,230,0,B
40.7597,-74.0227,1,231,0,D
40.7597,-74.0227,1,232,0,C
40.7526050545,-74.0255570412,1,233,0,A
40.7599654833,-74.0269288167,1,234,0,B
40.75872335,-74.02774505,1,235,0,D
40.7744678093,-74.0374940123,1,236,0,A
40.7719702333,-74.0293332,1,237,0,D
40.7626417249,-74.0091848373,1,238,0,D
40.7700807667,-74.0274139667,1,239,0,C
40.77410471,-74.03667098,1,240,0,A
40.77410471,-74.03667098,1,241,0,C
40.7737665429,-74.0365870932,1,242,0,D
40.7226729682,-74.0046572685,1,243,0,C
40.7244292691,-74.0009880066,1,244,0,A
40.7284576667,-73.9998484833,1,245,0,B
40.7234535521,-73.9982843399,1,246,0,C
40.7484436586,-73.9857316017,1,247,0,C
40.7587125693,-73.9785754681,1,248,0,B
40.7679723279,-73.9818692207,1,249,0,B
40.7805414319,-73.9668273926,1,250,0,A
40.76657843,-73.99655646,1,251,0,C
40.7665430167,-73.9997906667,1,252,0,D
40.7666680333,-73.99709665,1,253,0,A
40.712164824,-74.0153397309,1,254,0,D
40.71564036,-74.01666802,1,255,0,B
40.7134516283,-74.009206295,1,256,0,C
40.7569612368,-73.9888751507,1,257,0,A
40.7573838364,-73.9856350422,1,258,0,B
40.7568799674,-73.9862251282,1,259,0,C
40.75688409,-73.98968881,1,260,0,A
40.7584126722,-73.9916601601,1,261,0,D
40.7566686664,-73.9904737473,1,262,0,C
40.7114185332,-74.0108263493,1,263,0,A
40.69856285,-74.03974055,1,264,0,A
40.6993813387,-74.0393972397,1,265,0,D
40.6898510333,-74.0472292833,1,266,0,A
40.6903445667,-74.0462207667,1,267,0,A
40.6889498167,-74.04364585,1,268,0,C
40.6891968241,-74.0445041656,1,269,0,B
40.7051596333,-74.0184685,1,270,0,C
40.7149478,-74.01746895,1,271,0,A
40.7157182167,-74.0169648833,1,272,0,C
40.7114347982,-74.0121889114,1,273,0,B
40.7156765333,-74.0170929667,1,274,0,C
40.7148422296,-74.015032053,1,275,0,C
40.71631449,-74.01246619,1,276,0,B
40.7146423168,-74.0152835515,1,277,0,C
40.7415028054,-73.9938663778,1,278,0,C
40.7455012645,-74.0074682236,1,279,0,C
40.76317256,-73.98557561,1,280,0,A
40.7317873406,-73.9890950918,1,281,0,B
40.7393576894,-74.0014029743,1,282,0,C
40.7568799674,-73.9862251282,1,283,0,B
40.7364537251,-73.9975721583,1,284,0,A
40.6426269333,-74.0740269333,1,285,0,D
40.7578064332,-73.9891648293,1,286,0,D
40.7260208204,-73.9962083218,1,287,0,B
40.7423961659,-74.0075433254,1,288,0,B
40.7310740772,-73.9918962051,1,289,0,A
40.7515322195,-73.9939820766,1,290,0,D
40.7404042261,-74.0075976497,1,291,0,C
40.7406565971,-74.0078866482,1,292,0,C
40.7560916486,-73.9902591705,1,293,0,B
40.7564248567,-73.9903342724,1,294,0,A
40.7020654962,-73.9895939827,1,295,0,A
40.7034296167,-73.9901166167,1,296,0,D
40.73251241,-74.00346577,1,297,0,D
40.7374448651,-74.0085745912,1,298,0,B
40.740340566,-74.0078133891,1,299,0,D
40.7364537251,-73.9975721583,1,300,0,C
40.7458507822,-73.9980053902,1,301,0,A
40.7458101407,-73.9882206917,1,302,0,D
40.7372236617,-73.9905098137,1,303,0,C
40.7374448651,-74.0085745912,1,304,0,C
40.7372462333,-74.0054466167,1,305,0,C
40.7215941717,-73.9887228773,1,306,0,B
40.7420059862,-74.0011382103,1,307,0,D
40.7700524472,-73.9181506634,1,308,0,D
40.7298930198,-73.9809250832,1,309,0,A
40.7568799674,-73.9862251282,1,310,0,D
40.693143633,-74.0161155,1,311,0,A
40.7364537251,-73.9975721583,1,312,0,D
40.74248784,-74.00263249,1,313,0,D
40.7423636511,-73.9878344536,1,314,0,A
40.7422010764,-73.9879953861,1,315,0,C
40.76242387,-73.95958584,1,316,0,A
40.7639118682,-73.9586643761,1,317,0,C
40.7420059862,-74.0011382103,1,318,0,D
40.76367932,-73.99942159,1,319,0,C
40.7560916486,-73.9902591705,1,320,0,B
40.7524108833,-74.00978565,1,321,0,A
40.7417418008,-73.9933919907,1,322,0,B
40.7274883,-74.0003834667,1,323,0,C
40.6549275333,-73.9443119667,1,324,0,B
40.7568799674,-73.9862251282,1,325,0,C
40.7560916486,-73.9902591705,1,326,0,A
40.75834012,-73.98668444,1,327,0,A
40.7576247325,-73.986856812,1,328,0,A
40.7305924333,-73.9895058333,1,329,0,D
40.7310285333,-73.9890334333,1,330,0,D
40.7345874879,-73.9898627376,1,331,0,B
40.7392199,-74.00933688,1,332,0,C
40.7413655818,-74.0051649829,1,333,0,D
40.7417458652,-74.0045499802,1,334,0,D
40.7423961659,-74.0075433254,1,335,0,D
40.740340566,-74.0078133891,1,336,0,D
40.7417458652,-74.0045499802,1,337,0,D
40.705823135,-73.9966964722,1,338,0,A
